idsbr,nama_usaha,nama_komersial_usaha,alamat,nama_sls,kodepos,nomor_telepon,nomor_whatsapp,email,website,latitude,longitude,keberadaan_usaha,kdprov,kdkab,kdkec,kddesa
6181171,USAHA MEMBUAT BOLU KUKUS (ILIYASNI),,JL JEND SUDIRMAN NO. 174,,,082193526317,,,,,,1,73,72,011,002
6181172,USAHA FURNITUR (ABD RAHMAN),,JL BAMBU RUNCING,,,081 242 981 726,,,,,,1,73,72,011,002
6181173,USAHA FURNITUR (BAHARUDDIN),,JL BAMBU RUNCING,,,,,,,,,1,73,72,011,002
6181174,USAHA FURNITUR (ARIANTO),,JL BAMBU RUNCING NO. 142 G RT 01 RW 02,,,082346296879,,,,,,1,73,72,011,002
6181175,USAHA RAK TELUR (AGUS SALIM),,JL BAMBU RUNCING,,,081355124052,,,,,,1,73,72,011,002
6181176,USAHA JAHIT BAJU (ERNAWATI),,JL BAMBU RUNCING,,,085242575857,,,,,,1,73,72,011,002
6181178,MURNISARI CAKE (MURIANTI),,JL BAMBU RUNCING,,,085299832888,,,,,,1,73,72,011,002
6181179,USAHA MEMBUAT PEYEK (JAMILAH),,JL JEND SUDIRMAN,,,082395559967,,,,,,1,73,72,011,002
6181180,USAHA MEMBUAT GORENGAN (HASNAWATI),,JL JEND SUDIRMAN,,,081343741490,,,,,,1,73,72,011,002
6181181,USAHA FURNITUR (AMIR),,JL BAMBU RUNCING,,,085242861443,,,,,,1,73,72,011,002
6181182,USAHA MEMBUAT KUE BASAH,,JL JEND SUDIRMAN,,,082347034880,,,,,,1,73,72,011,002
6181183,USAHA FURNITUR (MUH YUNUS),,JL BAMBU RUNCING,,,085255499057,,,,,,1,73,72,011,002
6181184,USAHA MEMBUAT GIPSUM (KISMAN),,JL BAMBU RUNCING,,,081242987041,,,,,,1,73,72,011,002
6181185,USAHA KUSEN (BAHARUDDIN),,JL BAMBU RUNCING RT 01 RW 02,,,085255718726,,,,,,1,73,72,011,002
6181186,USAHA FURNITURE (MUH RASYID),,JL BAMBU RUNCING,,,085298442487,,,,,,1,73,72,011,002
6181187,RUMAH JAHIT FILZHA,,JL JAMBU NO. 10,,,081296851537,,,,,,1,73,72,020,001
6181189,USAHA MEMBUAT KUE BASAH (SAIDA),,JL RUSA NO 01 RW 006 RT 002,,,085399280719,,,,,,1,73,72,020,001
6181190,USAHA MEMBUAT FUNITUR (DARIUS),,JL RUSA NO. 25 RW 006/RT 002,,,085399768056,,,,,,1,73,72,020,001
6181191,USAHA MEMBUAT REMPEYEK (HJ SENNANG),,JL RUSA RW 006 RT 002,,,085395011227,,,,,,1,73,72,020,001
6181200,USAHA MEMBUAT KUE KERING (A YULIANA),,JL A SINTA,,,082332840761,,,,,,1,73,72,030,002
6181201,USAHA MEMBUAT TAS TALI KUR (MARIA DAUD),,JL H.M ARSYAD,,,081255219474,,,,,,1,73,72,030,002
6181202,"USAHA MEMBUAT KACANG, BAKWAN (HALFIAH)",,JL OPU DG RISAJU,,,085299622006,,,,,,1,73,72,030,002
6193288,"Dinas Pertanian, Kelautan dan Perikanan",,jalan jendral ahmad yani km 6,,,,,,,,,1,73,72,,
6193289,"Dinas Pertanian, Kelautan dan Perikanan",,jalan jendral ahmad yani km 6,,,,,,,,,4,73,72,,
6193290,"Dinas Pertanian, Kelautan dan Perikanan",,jalan jendral ahmad yani km 6,,,,,,,,,4,73,72,,
6193291,UPTD Samsat Kota Parepare,,Jalan Jendral sudirman no.95,,,,,,,,,1,73,72,,
6193292,"Dinas Pertanian, Kelautan dan Perikanan",,jalan jendral ahmad yani km 6,,,,,,,,,4,73,72,,
6193293,BADAN KEUANGAN DAERAH KOTA PARE-PARE,,JL. JEND. SUDIRMAN 78,,,,,,,,,4,73,72,,
6193294,Dinas Pekerjaan Umum,,Jalan ganggawa no.12,,,,,,,,,1,73,72,,
6193295,Badan Keuangan Daerah,,jalan jendral sudirman no.78,,,,,,,,,1,73,72,,
6194474,SYARIFUDDIN,,JL. LATASSAKKA,,,085256422322,,,,,,1,73,72,011,001
6194475,WISATA PANTAI 'ELENA EMMA EMILIA MALAKA',,jALAN H.A. ISKANDAR,,,082123163136,,,,,,1,73,72,011,001
6194476,ABD. MAJID,,JL. MATALIE,,,085399386082,,,,,,1,73,72,020,003
6196344,TOKO AKBAR,,JL. PANORAMA TIMUR NO. 30,,,085255847600,,,,,,1,73,72,010,004
6196345,SERIBU SATU,,JALAN JEND. AHMAD YANI KM 6,,,082195023965,,,,,,1,73,72,020,003
6196346,TOKO CAKRAWALA,,JALAN LASINRANG NO.7,,,082313522990,,,,,,1,73,72,020,004
6196347,TOKO SYAHRANI,,JALAN PELITA TENGGARA,,,085398474702,,,,,,1,73,72,020,004
6196348,DAGING SAPI 'MUHLIS',,KOMPLEK PASAR LAKESSI,,,085395577717,,,,,,1,73,72,030,002
6196349,STAND FAHRI,,JALAN H.A.M. ARSYAD,,,082187813005,,,,,,1,73,72,030,002
6196350,STAND HJ IMRAN,,KOMPLEK PASAR LAKESSI,,,085230765667,,,,,,1,73,72,030,002
6196351,NANCY BUAH,,KOMPLEK PASAR LAKESSI,,,082346384381,,,,,,1,73,72,030,002
6196352,STAND SUMARNO,,LOS GI 12-14,,,,,,,,,1,73,72,030,002
6197659,PANEN MAS SURYA ABADI,,JL. JEND. AHMAD YANI KM 7,,,,,,,-3.9717,119.6593,1,73,72,020,005
6209078,"WS TIRTA, CV",,JL. BAU MASSEPE NO. 28,,,,,wstirta@yahoo.com,,-4.061343,119.623556,1,73,72,011,001
6428568,"KARYA LESTARI MANDIRI, CV",,JL BOURAQ NO 132 BLOK F PERUMNAS,,,08124216322,,,,-4.01439,119.656441,1,73,72,010,004
6428569,"MAHA KARYA, CV",,JL GELORA MANDIRI A. 15 PAREPARE,,,085299806435,,cv.mahakarya2016@gmail.com,,-4.02894,119.64765,1,73,72,010,004
6428570,"BINTANG WEKKE'E, CV",,JL LASANGGA NO 38 WEKKE'E PAREPARE,,,,,,,,,1,73,72,010,004
6428571,"ANA ANUGERAH, CV",,JL LASANGGA WEKKE'E PAREPARE,,,,,,,-4.01406,119.64414,1,73,72,010,004
6428572,"ROMBE'S JAYA, CV",,KAMP. BARU LABEMPA 33 PAREPARE,,,082349879766,,cv.rombesjaya@gmail.com,,-4.01242,119.64258,1,73,72,010,004
6428573,"CAHAYA ILAHI, PT",,BTN DNAILA BLOK C NO 6,,,081342037633,,muhammadbahri2016@gmail.com,,-3.99724,119.66203,1,73,72,010,005
6428574,"KARYA REJEKI NUSANTARA, CV",,JL CENDRAWASIH BLOK H,,,082348405408,,,,-3.98857,119.65293,1,73,72,010,005
6428575,"ASHABUL KAHFI, CV",,JL LINGKAR TASSISO,,,085299781835,,,,,,1,73,72,010,005
6428576,"PRIGO, CV",,JL LATASSAKKA NO 43,,,0852998040992,,,,-4.048622,119.624441,1,73,72,011,001
6428577,"INTAN TAMA, CV",,JL ABD JALIL NO 18 PAREPARE,,,,,,,,,6,73,72,011,001
6428578,"MIFTAH FAUZAN, CV",,JL ARUNG MAMPI NO 14 A PAREPARE,,,085299485620,,,,-4.05778,119.627547,1,73,72,011,001
6428579,"AGRIMA, CV",,JL BAU MASSEPE NO 108 PAREPARE,,,082348323032,,,,-4.04945,119.62867,1,73,72,011,001
6428580,"BANGKIT WIJAYA, CV",,JL GUNUNG TOLONG NO 11,,,,,,,-4.057648,119.627522,4,73,72,011,001
6428581,"CAHAYA MARYAM, CV",,JL LATASAKKA NO 89 PAREPARE,,,085299804992,,,,-4.04865,119.6231,1,73,72,011,001
6428582,"NUSA BAKTI HUSADA, CV",,JL MULTASAM BAMBU RUNCING,,,081242028798,,,,-4.033993,119.627599,1,73,72,011,002
6428583,"MANENNUNGENG, CV",,JL KELAPA GADING PERUM YASMIN BLOK F NO 1,,,08124297650,,,,-4.029537,119.638506,1,73,72,011,002
6428584,"TIRASA, CV",,JL KELAPA GADING,,,081355140051,,,,-4.029062,119.639452,4,73,72,011,002
6428585,"DETIGA BERKAH, CV",,JL BAMBU RUNCING NO 18 PAREPARE,,,,,,,,,6,73,72,011,002
6428586,"FITRAH NUR, CV",,JL CENDANA NO 11 PAREPARE,,,,,,,,,1,73,72,011,002
6428587,"BERKAH MULIA, CV",,JL JATI PUTIH NO 35 PAREPARE,,,085242485020,,,,-4.03569,119.63517,1,73,72,011,002
6428588,"ABDI NUGRAHA, CV",,JL SWAKA ALAM LESTARI NO 5 PAREPARE,,,082347007541,,,,-4.04039,119.6356,1,73,72,011,002
6428589,"HIDAYAH, CV",,J. DAMIS NO 11 PAREPARE,,,"085299066377, 085259986819",,,,-4.04417,119.62499,1,73,72,011,003
6428590,"ANNISA, CV",,JL DJUBAIR,,,081242173319,,,,-4.044826,119.625484,1,73,72,011,003
6428591,"FADHLAN, CV",,JL PADAT KARYA NO 4 PAREPARE,,,,,,,,,1,73,72,011,003
6428592,"MULYA BERKAH, CV",,JL PADAT KARYA NO 81 LAPADDE,,,081242336456,,,,-3.99387,119.65318,1,73,72,011,003
6428593,"HERU, CV",,JL CHALIK NO 18 (RUMAH DINAS NO 18),,,081343799288,,,,-4.02433,119.62941,1,73,72,011,003
6428594,"KARYA PEDULI, CV",,JL PINISI NO 6 A PAREPARE,,,081355325899,,,,-4.031509,119.627771,1,73,72,011,004
6428595,"BACUKIKI KARYA PRIMA, CV",,JL BAU MASSEPE 100A,,,0811412245,,,,-4.03151,119.627751,1,73,72,011,004
6428596,"ANASTA GROUP, CV",,JL PEMUDA PERUM . VILLA ANASTA PAREPARE,,,,,,,,,4,73,72,011,005
6428597,"FAJAR, CV",,JL JENDRAL SUDIRMAN,,,085242223044,,,,-4.01958,119.63056,4,73,72,011,006
6428598,"IKHAWAL CIPTADI, CV",,JL ATLETIK NO 12,,,085241243336,,,,-4.016993,119.629922,1,73,72,011,006
6428599,"ATIRAJA, CV",,JL KESUMA NO 20 PAREPARE,,,081380155585,,,,-4.02064,119.62617,1,73,72,011,006
6428600,"DWI HARAPAN, CV",,JL LANGSAT NO 11 PAREPARE,,,,,,,-4.02043,119.62429.54,1,73,72,011,006
6428601,"TRESNA MUDA TEHNIK, CV",,JL H AGUSSALIM 176,,,085299520027,,,,-4.0174,119.62408,1,73,72,020,001
6428602,"RESTIKA, CV",,JL ABD KADIR NO 15 PAREPARE,,,,,,,-4.013832,119.622487,1,73,72,020,001
6428603,"DELIA, CV",,JL BAU MASSEPE NO 263 PAREPARE,,,,,,,-4.01812,119.62298,1,73,72,020,001
6428604,"MEGA JAYA PRATAMA, CV",,JL CUMI-CUMI NO 23 PAREPARE,,,08114212297,,,,-4.017303,119.62212,1,73,72,020,001
6428605,"BOSARA TEKNIK INTERPRISE, CV",,JL H AGUSSALAM NO 119 PAREPARE,,,081355280909,,,,-4.01983,119.62502209,1,73,72,020,001
6428606,"CITRA BERSAMA, CV",,JL MANGGA NO 23 PAREPARE,,,0811420160,,,,-4.01772,119.62372,1,73,72,020,001
6428607,"RIDHA, CV",,JL RUSA NO 10. PAREPARE,,,,,,,,,1,73,72,020,001
6428608,"RAHMAT MUDA, CV",,JL BAU MASSEPE NO 428,,,,,,,,,1,73,72,020,002
6428609,"ALFIAH BUDI CITRA, CV",,JL ABU BAKAR CACO,,,0811421463,,,,,,1,73,72,020,002
6428610,"BHB ANJALA, CV",,JL BAU MASSEPE NO 428 PAREPARE,,,,,,,,,1,73,72,020,002
6428611,"ARIRA PRATAMA, CV",,JL KALIMANTAN NO 28,,,08114499180,,,,-4.004658,119.62202,1,73,72,020,003
6428612,"RIMA MANDIRI, CV",,JL PINGGIR LAUT UTARA 10 PAREPARE,,,,,,,,,1,73,72,020,003
6428613,"NUSA PERDANA PUTRA, CV",,JL ZASILIA NO 43 PAREPARE,,,,,,,,,1,73,72,020,003
6428614,"FIDY, CV",,JL A. MANGKAU NO 27 PAREPARE,,,,,,,,,1,73,72,020,003
6428615,"TUJUH UTAMA, CV",,JL A. MAKKASAU NO 92 PAREPARE,,,0852998040992,,,,-4.008351,119.628082,1,73,72,020,003
6428616,"CITRA WIRA KARYA, CV",,JL MANUNGKE NO 3 PAREPARE,,,085299948710,,,,-4.00532,119.62286,1,73,72,020,003
6428617,"CITRA TELAGA BIRU, CV",,JL ABU BAKAR LAMBOGO NO 88,,,082313072353,,,,-4.00685,119.63734,1,73,72,030,004
6428618,"EXOTICA, PT",,JL PANCASILA SELATAN,,,082396599732,,,,-4.015411,119.625823,1,73,72,020,004
6428619,"HANISA KARYA, CV",,JL JEND A YANI NO 1 PAREPARE,,,,,,,,,1,73,72,020,004
6428620,"KARYA MEKAR, CV",,JL JEND AHMAD YANI NO 2 PAREPARE,,,,,,,,,1,73,72,020,004
6428621,"INDIZA, CV",,JL LASIMING NO 18,,,,,,,,,1,73,72,020,004
6428622,"GRAVIATA 09, CV",,JL LASIMING NO 42,,,,,,,,,1,73,72,020,004
6428623,"MADANI MANDIRI, CV",,JL M. KURDI NO 24 PAREPARE,,,,,,,,,1,73,72,020,004
6428624,"MEKAR, CV",,JL SAMPARAJA NO 5 PAREPARE,,,,,,,,,1,73,72,020,004
6428625,"ANEKA JASA, CV",,JL JEND. M. YUSUF (BTN MUTIARA SALEMBA),,,085340282375,,cv.anekajasa@gmail.com,,-4.00299,119.66706,1,73,72,010,004
6428626,"FAUZY SYAHPUTRA, CV",,JL JEND A YANI KM 5 PAREPARE,,,,,,,,,1,73,72,020,005
6428627,"KURNIA AGUNG, CV",,JL ANDI MAKKASAU LR 12 NO 1A,,,08124114105,,,,-4.007684,119.623764,4,73,72,030,001
6428628,"PUTRA KEBANGSAAN, CV",,JL ANDI MAKKASAU NO 57,,,081355448066,,,,-4.007907,119.624627,4,73,72,030,001
6428629,"SINAR MULTASAN, CV",,JL M.ARSYAD,,,085242180017,,,,-4.00647,119.62743,4,73,72,030,002
6428630,"ANDIRA SPEED, CV",,JL KAPTEN H LANCA NO 12,,,081342081042,,,,-4.00778,119.62714,1,73,72,030,002
6428631,"ASRINDO PUTRA, CV",,BTN LAPADDE MAS BLOK B/39,,,082110918277,,,,-3.99529,119.65413,1,73,72,030,002
6428632,"ARFAH SENTOSA, CV",,JL H. AMIN LAENGKENO NO 48,,,082292074839,,,,-4.00404,119.62833,6,73,72,030,002
6428633,"AN NURRAZAQ ABADI, CV",,JL OPU DG. RISAJU NO 18 PAREPARE,,,,,,,-4.00739,119.62922,1,73,72,030,002
6428634,"TIGA PERMATA BIRU, CV",,JL ABUBAKAR LAMBOGONO.88,,,0811421930,,,,,,1,73,72,030,003
6428635,"KARYA DISA UTAMA, PT",,JL GURU M AMIN,,,081355274144,,karyadisautama@rocketmail.com,,-4.00986,119.62928,1,73,72,030,003
6428636,"JAYA MUTIARA ABADI, CV",,JL GURU MAMIN,,,085242213331,,disamaulana610@gmail.com,,-4.00986,119.62928,1,73,72,030,003
6428637,"HIBATULLAH, CV",,JL KETILANG,,,,,,,,,1,73,72,030,003
6428638,"QAZISA, CV",,JL LADONG MURSADI,,,081342282485,,,,,,1,73,72,030,003
6428639,"AYU PUSPITA YUL, CV",,JL KAMPUNG BARU LABEMPA,,,085234661003,,,,-4.01193,119.64274,1,73,72,010,004
6428640,"DAYA TEKNIK, CV",,JL BAU MASSEPE,,,082339803111,,,,-4.02253,119.62426,4,73,72,011,006
6428641,"NURUL FITRA, CV",,JL GURU M AMIN NO 16 PAREPARE,,,,,,,,,1,73,72,030,003
6428642,"MR 5 LIMA KARYA, CV",,JL ANDI SINTA SELATAN NO 16 A PAREPARE,,,,,,,,,1,73,72,030,003
6428643,"BINA BERSAMA SEJATI, CV",,JL GURU M. AMIN NO 37 PAREPARE,,,082311645010,,,,-4.0082,119.62953,1,73,72,030,003
6428644,"KURNIA JASA PERSADA, CV",,JL ABU BAKAR LAMBOGO NO 57,,,081242194498,,,,-4.007168,119.634875,1,73,72,030,004
6428645,"MUNANDAR, CV",,JL ABU BAKAR LAMBOGO NO 37 D,,,081252133877,,,,-4.007728,119.632355,1,73,72,030,004
6428646,"PELANGI, CV",,JL LAHALEDE NO 90,,,081355555321,,,,-4.005121,119.629854,1,73,72,030,004
6428647,"TOMANG ADIDAYA, CV",,JL ABU BAKAR LAMBOGO 57 PAREPARE,,,,,,,,,1,73,72,030,004
6428648,"SAROMASE INTI KARYA, CV",,JL ABU BAKAR LAMBOGO NO 85,,,,,,,,,1,73,72,030,004
6428649,"ASTROH PUTRA, CV",,JL ANDI SINTA NO 26 PAREPARE,,,,,,,,,1,73,72,030,004
6428650,"DANI REKACIPTA, CV",,JL H.A.M ARSYAD NO 25 PAREPARE,,,,,,,-4.00156,119.63268,1,73,72,030,006
6428651,"MITRA LESTARI, CV",,JL KEBUN SAYUR UTAMA 72 PAREPARE,,,,,,,,,1,73,72,030,004
6428652,"PRAKARSA UTAMA, CV",,JL M. ARSYAD NO 40 PAREPARE,,,,,,,,,1,73,72,030,004
6428653,"BUANA BAHARI, CV",,JL MUH ARSYAD NO 46 A,,,,,,,,,1,73,72,030,004
6428654,"MULTAZAM, CV",,JL MUH. ARSYAD NO 27 A PAREPARE,,,,,,,,,1,73,72,030,004
6428655,"BULU MATTAMPA, CV",,JL MUH ARSYAD NO.40,,,0811420640,,,,-4.00827,119.62781,4,73,72,030,004
6428656,"SUMBER CAHAYA PARE, PT",,JL INDUSTRI KECIL NO 349,,,081341581100,,,,-3.998526,119.64216,1,73,72,030,005
6428657,"JAYA BERSAMA, CV",,GRIYA PONDOK INDAH JL KEBUN SAYUR,,,,,,,,,1,73,72,030,005
6428658,"PANDA, CV",,JL TAKKALAO NO 86,,,,,,,,,1,73,72,030,005
6428659,"WALASUJI, CV",,JL TAKKALAO NO 63,,,081355466675,,,,-4.00278,119.63362,1,73,72,030,005
6428660,"TELLANG RILAU, CV",,JL BUKIT INDAH,,,,,,,,,1,73,72,030,005
6428661,"SUMIRAMU, CV",,JL A. MAPPAGULUNG NO 9 PAREPARE,,,,,,,,,1,73,72,030,005
6428662,"AMMANULLAH AFLAH, CV",,JL BUKIT INDAH NO 41 PAREPARE,,,,,,,,,1,73,72,030,005
6428663,"TRIGUSNANDA CITRA PRATAMA, CV",,JL INDUSTRI KECIL KM 3 PAREPARE,,,,,,,,,1,73,72,030,005
6428664,"SINAJI, CV",,JL KEBUN SAYUR NO 88 PAREPARE,,,,,,,,,1,73,72,030,005
6428665,"CENDANA, CV",,JL TAKKALAO NO 63,,,,,,,,,1,73,72,030,005
6428666,"VIQRI SANJAYA, CV",,JL H A MUH ARSYAD,,,,,,,,,1,73,72,030,006
6428667,"BINA BAHARI, CV",,JL H A MUH ARSYAD BTN SOREANG PERMAI,,,,,,,,,1,73,72,030,006
6428668,"CAHAYA INTAN, CV",,JL PETTA UNGA,,,081318760297,,,,,,1,73,72,030,006
6428669,"RAMA, CV",,JL CEMPAE G BARONANG 16 PAREPARE,,,,,,,,,1,73,72,030,006
6428670,"RAMUS MEGA BUANA, CV",,JL H. A. M. ARSYAD NO 41,,,,,,,,,1,73,72,030,006
6428671,"ALLYSYAH PUTRI, CV",,JL H.A. MUH ARSYAD NO 255 PAREPARE,,,085255749621,,,,-3.98499,119.63574,1,73,72,030,006
6428672,"CITRA UTAMA, CV",,JL H.A.M ARSYAD PAREPARE,,,,,,,,,4,73,72,030,006
6428673,"TIGA PUTRA, CV",,JL PATUKKU NO 02 PAREPARE,,,,,,,,,1,73,72,030,006
6428674,"TIGA PUTRI, CV",,KL. PATTUKU NO 2 PAREPARE,,,,,,,,,1,73,72,030,006
6428675,"ANUGRAH PRATAMA L & K, CV",,JL AGUS SALIM,,,085239088118,,,,-4.02321,119.62597,1,73,72,011,005
6428676,"DINAMIKA ALA KONSTRUKSI, CV",,BTN PONDOK INDAH BLOK H/8 PAREPARE,,,,,,,,,1,73,72,030,007
6428677,"PANDAWA PUTRA, CV",,BTN SOREANG PERMAI BK I/1 PAREPARE,,,082395786655,,,,,,1,73,72,030,007
6428678,"PANDU UTAMA KARYA, CV",,BTN SOREANG PERMAI BK N/11 PAREPARE,,,,,,,,,1,73,72,030,007
6428679,"CITTA JAYA ABADI, CV",,BTN. PONDOK INDAH SOREANG BLOK J NO 3,,,085299390092,,,,-3.98427,119.63772,1,73,72,030,007
6428680,"AMALIA REZKY, CV",,JL H A MUH ARSYAD NO 225,,,,,,,,,1,73,72,030,007
6428681,"SURYA CIPTA MEMBANGUN, CV",,JL BAHARUDDIN LR 1 NO 21,,,08127652033,,,,-4.00747,119.62369,1,73,72,030,007
6428682,"WIRA LESTARI, CV",,JL INDUSTRI KECIL,,,081242261959,,,,-3.99157,119.64278,4,73,72,030,007
6428683,"NASA, CV",,JL LAUPE (KAMPUNG DURI),,,081342669973,,,,-3.98867,119.62573,4,73,72,030,007
6428684,"FIKRI JAYA, CV",,-,,,,,,,,,1,73,72,,
6428685,"DUDUK BERSAMA, CV",,BTN LABILI BILI PINRANG,,,,,,,,,1,73,72,,
6428686,"PUTRI JINGGA, CV",,JL H.M ARSYAD NO 188 PAREPARE,,,,,,,,,1,73,72,,
6428687,"WIDYA KARYA, CV",,JL JEND AHMAD YANI 7 KM 5 PAREPARE,,,,,,,,,1,73,72,,
6428688,"NUSA BAKTI KARSA, CV",,JL MULTAZAM PAREPARE,,,,,,,,,1,73,72,,
6428689,"DIANDRA PRATAMA, CV",,JL PERSADA INDAH NO 12 PAREPARE,,,08114200424,,,,-4.01276,119.63496,1,73,72,,
6428690,"HIKMAH, CV",,JL A. MAPPATOLA NO 2 PAREPARE,,,,,,,,,1,73,72,,
6428691,"CIPTA BUANA LESTARI, CV",,JL ABD. RASYID NO 18,,,,,,,,,1,73,72,,
6428692,"ANAS REZKY, CV",,JL ABD. RASYID NO 58B PAREPARE,,,,,,,,,6,73,72,,
6428693,"KARYA BERSAMA SEJAHTERA, CV",,JL AGUSSALIM NO 72,,,,,,,,,1,73,72,,
6428694,"KINO, CV",,JL AHMAD YANI NO 5 KM 2,,,,,,,,,1,73,72,,
6428695,"DEDI PUTRA KENCANA, CV",,JL BAU MASSEPE NO 115 PAREPARE,,,,,,,,,1,73,72,,
6428696,"MAKMUR SENTOSA, CV",,JL BAU MASSEPE NO 32 PAREPARE,,,,,,,,,1,73,72,,
6428697,"GRAHA INTI PERSADA, CV",,JL BAU MASSEPE NO 33A,,,,,,,,,1,73,72,,
6428698,"MARIO UTAMA, CV",,JL BAU MASSEPE NO 5,,,,,,,,,1,73,72,,
6428699,"BUMI SEJAHTERA INDONESIA, CV",,JL BAU MASSEPE NO 75 PAREPARE,,,0811142377,,,,-4.04617,119.62547,1,73,72,011,003
6428700,"CIPTA PERSADA, CV",,JL BAU MASSEPE NO 83C PAREPARE,,,085240006046,,,,-4.03868,119.62619,1,73,72,011,003
6428701,"BINA KONSTRUKSI UTAMA, CV",,JL BAWAKARAENG G. 75 E/16,,,,,,,,,1,73,72,,
6428702,"CHAIRUNNISA, CV",,JL CENDANA NO 11 PAREPARE,,,081142187000,,,,-4.03921,119.62904,1,73,72,011,002
6428703,"BARUMBUNG ANDI, CV",,JL DG. PAWERO NO 03,,,081354944425,,,,-4.00741,119.62509,1,73,72,030,001
6428704,"AKAR MITRA KARYA, CV",,JL ENGGANG BF/82 PERUMNAS,,,,,,,,,1,73,72,,
6428705,"AKBAR MITRA KARYA, CV",,JL ENGGANG BK F/82 PERUMNAS PAREPARE,,,082393999207,,,,-4.01335,119.65611,1,73,72,,
6428706,"REZKI BUNDA, CV",,JL H AGUSSALIM GG II NO 875 PAREPARE,,,,,,,,,1,73,72,,
6428707,"MATAHARI MANDIRI, CV",,JL H. A. M. ARSYAD,,,,,,,,,1,73,72,,
6428708,"MULYA PERKASA, CV",,JL H. AGUS SALIM,,,,,,,,,1,73,72,,
6428709,"RUSMITA, CV",,JL H. AGUSSALIM NO 144 PAREPARE,,,,,,,,,1,73,72,,
6428710,"CIPTA INDAH, CV",,JL H. AGUSSALIM NO 178 PAREPARE,,,085242084470,,,,-4.01648,119.62295,1,73,72,020,001
6428711,"PUTRA BROWONTO, CV",,JL H. AGUSSALIM NO 224,,,,,,,,,1,73,72,,
6428712,"FIRA UTAMA, CV",,JL H. AGUSSALIM NO 54A PAREPARE,,,,,,,,,1,73,72,,
6428713,"MAHAKA UTAMA, CV",,JL H.A.M ARSYAD NO 22 PAREPARE,,,,,,,,,1,73,72,,
6428714,"WERFELS 558, CV",,JL JEND AHMAD YANI NO 53 KM 2 PAREPARE,,,,,,,,,1,73,72,,
6428715,"ZAHRA ADIBA, CV",,JL JEND M. YUSUF PAREPARE,,,,,,,,,1,73,72,,
6428716,"RIMBA MAS, CV",,JL JEND. SUDIRMAN,,,,,,,,,1,73,72,,
6428717,"LAMARIO, CV",,JL LAONDENG PAREPARE,,,,,,,,,1,73,72,,
6428718,"AMAL JAYA, CV",,JL LAPESONA,,,081245110012,,,,-4.03777,119.66058,1,73,72,010,003
6428719,"FAHMI JAYA MANDIRI, CV",,JL MATTIROTASI NO 187,,,,,,,,,1,73,72,,
6428720,"MITRA KENCANA, CV",,JL MELATI NO 44,,,,,,,,,1,73,72,,
6428721,"BINA BERSAMA, CV",,PERUMAHAN VILLA ADAM PERMAI BLOK A/8,,,081241020871,,arwah1964@gmail.com,,-4.01772,119.64851,1,73,72,010,004
6428722,"MEDIA WEB TECHNOLOGI, CV",,JL MERPATI NO 144,,,,,,,,,1,73,72,,
6428723,"MATAHARI PUTRA, CV",,JL MUH ARSYAD NO 3 PAREPARE,,,,,,,,,1,73,72,,
6428724,"PEDULI UTAMA, CV",,JL MULTAZAM,,,,,,,,,1,73,72,,
6428725,"ADE CIPTA GUNA, CV",,JL PELITA NO 34,,,,,,,-4.00733,119.62639,4,73,72,030,001
6428726,"PARES TRANSIT, CV",,JL PINGGIR LAUT NO 16,,,,,,,,,1,73,72,,
6428727,"CSC 94 KONSULTAN, CV",,JL SAPTA MARGA PERUM NAP,,,,,,,,,1,73,72,,
6428728,"ARSYITA KONSTRUKSI, CV",,JL SYAMSUL BAHRI NO 31,,,,,,,,,1,73,72,,
6428729,"MALLONGI-LONGI, CV",,JL TERUNG NO 18 PAREPARE,,,,,,,,,1,73,72,,
6428730,"KOSAT, CV",,JL POROS LEMOE NO 5,,,,,,,,,1,73,72,010,003
6428731,"DINNY HARISURYA ABADI, CV",,JL KEJAYAAN I BLOK G NO 55,,,,,,,,,1,73,72,010,004
6428732,"HASTI, CV",,JL ANGSA III BLOK C/77,,,,,,,,,1,73,72,010,005
6428733,"SAORAJA JAYA, CV",,JL BAITUL JAMIL NO 8,,,,,,,,,1,73,72,011,001
6428734,"ASRI PERMATA BIRU, CV",,JL PERUMAHAN PONDOK BAHAGIA BLOK H NO 7,,,085322908275,,,,,,1,73,72,011,002
6428735,"BABOL PERKASA, CV",,JL JALUR DUA BLOK A/1-2 PERUM. MARHAM ALAM RAYA,,,,,,,,,1,73,72,011,002
6428736,"EKA JAYA, CV",,JL PERSADA INDAH NO 12,,,08114445757,,,,,,4,73,72,011,002
6428737,"JUARANA BINA KARYA, CV",,JL JEND. SUDIRMAN NO 56 B,,,081355957878,,,,,,4,73,72,011,002
6428738,"AS ANNISA, CV",,JL H. DJUBAIR 7-A,,,,,,,,,1,73,72,011,003
6428739,"AS ANNUR, CV",,JL H. DJUBAIR NO 79,,,081242173319,,,,,,1,73,72,011,003
6428740,"WAHYU MANDIRI, CV",,JL PHINISI NO 27,,,082388222565,,,,,,1,73,72,011,004
6428741,"KARTINI SEJAHTERA, CV",,JL PEPAYA NO 1,,,,,,,,,1,73,72,011,005
6428742,"MAHAKARYA NUSANTARA, CV",,JL BAU MASSEPE NO 92,,,,,,,,,1,73,72,011,005
6428743,"MULYA AGUNG, CV",,JL KH. AGUS SALIM LRG. 1 NO 5,,,,,,,,,4,73,72,011,005
